TableNumber,ImageNumber,Image_FileName_DAPI,Image_PathName_DAPI,Image_FileName_Tubulin,Image_PathName_Tubulin,Image_FileName_Actin,Image_PathName_Actin,Image_Metadata_Plate_DAPI,Image_Metadata_Well_DAPI,Replicate,Image_Metadata_Compound,Image_Metadata_Concentration,MoA,Unique_MoA,Unique_Treatments,Unique_Compounds
1,2881,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_B02_s1_w12836034D-346A-4AAB-8DAA-6E5394115AE1_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_B02_s1_w2588001B4-39CB-4A2B-98CB-A92AC7CE3833_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_B02_s1_w47C076890-5D97-4842-8C59-9A2229957468_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,B02,1,DMSO,0,DMSO,0,0,0
1,2882,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_B02_s2_w11E19879F-08D8-4D48-B8E0-02D5BC2503CD_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_B02_s2_w2F0F502AC-8E9F-465C-B4C6-D8A4F8AD0FCA_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_B02_s2_w4AEEF7C4F-DCDA-42FC-ACF7-E920B6A55E3D_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,B02,1,DMSO,0,DMSO,0,0,0
1,2883,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_B02_s3_w1C4FC1EE7-6A77-46BE-A08E-5C727A8D4F2E_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_B02_s3_w2E6C27170-0D27-4CD5-9039-166C5227FA2E_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_B02_s3_w408F43033-E5BD-4708-84EF-C4B13787E320_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,B02,1,DMSO,0,DMSO,0,0,0
1,2884,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_B02_s4_w10CE0BD5A-DF5A-499E-BEAA-4497901A0EAF_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_B02_s4_w24602AEC3-F544-435F-863E-C47FFF3144F7_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_B02_s4_w4159958FC-8B58-46DA-88A6-AFC80B86C193_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,B02,1,DMSO,0,DMSO,0,0,0
1,2921,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_C02_s1_w1ABFACD53-F9A2-4139-8EB1-9D6632971C16_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_C02_s1_w29414A130-7191-4B7E-B61A-D377D99BC8C1_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_C02_s1_w431C347AD-6596-426A-B8EF-340AAFE782F2_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,C02,1,DMSO,0,DMSO,0,0,0
1,2922,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_C02_s2_w1A89BF6BF-05D0-461D-B628-4070A4232C4A_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_C02_s2_w2C2A2DD7F-B9F8-4642-B2A7-8B7C25A1A330_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_C02_s2_w410DD8CD9-5403-468F-9E8C-DB0EE880E6F6_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,C02,1,DMSO,0,DMSO,0,0,0
1,2923,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_C02_s3_w1D200C8BE-414E-47B7-9A3A-15EE2E3FF716_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_C02_s3_w24E970060-D364-4C2F-86E5-D5249DE7DFA4_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_C02_s3_w480370785-081F-4ED3-9A11-4459427EFA17_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,C02,1,DMSO,0,DMSO,0,0,0
1,2924,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_C02_s4_w1C2B52748-6283-4951-94AD-BB9B326C263A_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_C02_s4_w28A8FC366-93C6-43D7-BBD4-AF894E5916C2_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_C02_s4_w4EA0EC83A-E040-4870-8641-DDBC4EFD0756_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,C02,1,DMSO,0,DMSO,0,0,0
1,2961,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_D02_s1_w105AB7990-5B18-4F15-A679-EA7EB883FE73_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_D02_s1_w297C73E52-531B-4406-834E-8616A63BF4E6_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_D02_s1_w4CA0A136A-6645-4DA7-853B-E9A51D8108DA_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,D02,1,DMSO,0,DMSO,0,0,0
1,2962,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_D02_s2_w1F5431E36-E625-41F2-BCB8-28DDDD5B171B_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_D02_s2_w209ECF332-E2EA-4D50-BF8D-703DB2D082CC_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_D02_s2_w49AED2B0F-97A5-4286-AA9E-45E6F6553A5D_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,D02,1,DMSO,0,DMSO,0,0,0
1,2963,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_D02_s3_w14189F23A-95E7-40B7-BAD4-AA96532DFDD0_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_D02_s3_w2ACA7C5E2-B69A-4600-894C-7D1A75455F6A_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_D02_s3_w4795ADEB2-45A6-4634-B298-FF7C202D703A_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,D02,1,DMSO,0,DMSO,0,0,0
1,2964,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_D02_s4_w1DCCA3E14-E90E-42BF-B73B-3E476521B94D_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_D02_s4_w2B3937A1A-E16B-4A50-A00D-E4A580FD8B20_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_D02_s4_w4BAA8D0A7-400A-4DF8-9091-EC61F145C8E5_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,D02,1,DMSO,0,DMSO,0,0,0
1,3037,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_E11_s1_w1547D9388-86B4-4D2A-85C4-06E8AF06A00D_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_E11_s1_w2067628A9-A6E6-4912-A8F8-E0DAC017200F_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_E11_s1_w45381CCE8-6387-465D-B9E0-6AB81FA93F65_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,E11,1,DMSO,0,DMSO,0,0,0
1,3038,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_E11_s2_w1C7B33772-0F7D-4BB4-9D38-7E462AC6FD73_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_E11_s2_w215E5AEDE-53EF-496D-BBC1-46355DA2DE84_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_E11_s2_w45AD45BB1-740F-47C7-BA98-6082913628B9_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,E11,1,DMSO,0,DMSO,0,0,0
1,3039,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_E11_s3_w1B7E77F38-AFA1-4718-81EC-DF104D4D05AF_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_E11_s3_w240A52030-BF54-4254-BF5E-08A8C9D34D65_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_E11_s3_w4C8D06DCC-104E-44A7-B8DD-1BAFDA0CD475_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,E11,1,DMSO,0,DMSO,0,0,0
1,3040,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_E11_s4_w19D76AD37-3546-4B8B-99BC-134BBCD53929_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_E11_s4_w2E9C539D8-49E6-4AB5-96B7-7B251BF77A5F_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_E11_s4_w4E8D9B765-6B3A-44EF-9EDB-AFD071F9EA59_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,E11,1,DMSO,0,DMSO,0,0,0
1,3077,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_F11_s1_w15D6B81BE-146D-4A68-84C7-99857EF8DE3C_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_F11_s1_w25A53438C-F6B9-4AF3-B6CD-AF1908D5E97C_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_F11_s1_w40C9E2448-B597-4452-9C48-0A014EA21984_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,F11,1,DMSO,0,DMSO,0,0,0
1,3078,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_F11_s2_w1C4755DEB-D732-41CA-B3B3-7C3AFCED9C6E_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_F11_s2_w20AD92AE8-7ACE-47CD-B03C-F1721683AEC1_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_F11_s2_w4CB84EE64-02A7-4947-AD94-A2DDE744A372_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,F11,1,DMSO,0,DMSO,0,0,0
1,3079,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_F11_s3_w10F1633F6-8E66-4E7D-812F-A0E5A21BF777_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_F11_s3_w2AFD1FAB1-1574-455A-A48F-82FCD8A79956_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_F11_s3_w4109A9E83-179B-4B74-B8E8-8314F020AEFC_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,F11,1,DMSO,0,DMSO,0,0,0
1,3080,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_F11_s4_w15F1F5E16-918D-4D39-9DFC-D8ECA949F2BD_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_F11_s4_w2DB9A4467-B039-4633-B7B8-77810C050171_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_F11_s4_w4B46E8FA9-CEAB-4DCE-9ED2-6555C80B9B74_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,F11,1,DMSO,0,DMSO,0,0,0
1,3117,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_G11_s1_w1177CE3C6-E958-4783-9D89-7E978528B645_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_G11_s1_w295E4DA49-E19D-4C81-AC76-4B831DD670BC_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_G11_s1_w41FCBABBC-ECF0-4900-A443-9D1B6017A58D_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,G11,1,DMSO,0,DMSO,0,0,0
1,3118,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_G11_s2_w1354BF76E-2559-4EEB-8411-2DFDF5745955_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_G11_s2_w22DD54B64-E075-4E5A-BD19-E42C47C7E8BB_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_G11_s2_w47D6F78F9-811C-4263-AA6D-517F6C5D7852_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,G11,1,DMSO,0,DMSO,0,0,0
1,3119,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_G11_s3_w102BF58A4-891E-4B64-8DD8-8F7AD019FBC4_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_G11_s3_w282FA513E-D5F4-44AD-B3A1-73D1EBCF82BD_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_G11_s3_w4CD576D5D-BF20-4099-846F-DA7D737702CC_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,G11,1,DMSO,0,DMSO,0,0,0
1,3120,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_G11_s4_w1D495ACD5-CBCD-4447-88A7-ECFB778F2541_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_G11_s4_w21190ADDC-3D4C-468A-A254-CB65ED571ECF_corrected_resized.tiff,Week1/Week1_22361,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22361/Week1_150607_G11_s4_w42D23C373-6C59-4AD7-8A52-C8DE84B4BB46_corrected_resized.tiff,Week1/Week1_22361,Week1_22361,G11,1,DMSO,0,DMSO,0,0,0
1,3121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_B02_s1_w197E56213-91B2-488B-B82D-16D52519E07F_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_B02_s1_w2A1BAE506-0E29-475B-8A02-101B863F2462_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_B02_s1_w40C393D4B-32F9-446F-9A99-0DF8861861AF_corrected_resized.tiff,Week1/Week1_22381,Week1_22381,B02,2,DMSO,0,DMSO,0,0,0
1,3122,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_B02_s2_w1B5A337DF-9AF5-4F1B-B282-CDB91A9A8BDE_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_B02_s2_w2C4B40325-EB19-4DA6-AF8F-3FC0EDF9D264_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_B02_s2_w43AB96DD2-1396-4DA7-9512-879034B9EBF5_corrected_resized.tiff,Week1/Week1_22381,Week1_22381,B02,2,DMSO,0,DMSO,0,0,0
1,3123,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_B02_s3_w1501A09D2-E1ED-4380-BF41-48335809EB48_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_B02_s3_w2A1E14327-2A87-4F3F-B617-4457014FB848_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_B02_s3_w49599177B-3784-4425-BC07-8A7D4ECBD0E6_corrected_resized.tiff,Week1/Week1_22381,Week1_22381,B02,2,DMSO,0,DMSO,0,0,0
1,3124,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_B02_s4_w15450B67A-7742-4D7D-BBC7-4356BB975933_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_B02_s4_w20446C259-91B0-425A-9A8E-6590D8D2E039_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_B02_s4_w472145313-A349-4E23-867C-245DCECB7D75_corrected_resized.tiff,Week1/Week1_22381,Week1_22381,B02,2,DMSO,0,DMSO,0,0,0
1,3161,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_C02_s1_w1BF7FB828-D218-49BD-9128-35F1B9D397EF_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_C02_s1_w29819D3FB-D327-41C0-9DD0-13AA06A15254_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_C02_s1_w44DD1DDFB-C181-4F5D-9F74-D266F18A0DA8_corrected_resized.tiff,Week1/Week1_22381,Week1_22381,C02,2,DMSO,0,DMSO,0,0,0
1,3162,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_C02_s2_w1452144F7-927C-44C0-AEC8-2E7C8BF0B4D4_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_C02_s2_w2A2D81910-618B-48BD-A78F-8C75E5AE6DCD_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_C02_s2_w47319BA4A-CEDF-43B9-AFCC-7EEEEC53A1AB_corrected_resized.tiff,Week1/Week1_22381,Week1_22381,C02,2,DMSO,0,DMSO,0,0,0
1,3163,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_C02_s3_w171FE16C7-5306-4103-8118-AA6F566569F2_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_C02_s3_w2E27CFE84-C0F9-4CA4-8F08-B21C423AB4BC_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_C02_s3_w4F7FD2456-EE26-4924-BEFE-9D261F23A524_corrected_resized.tiff,Week1/Week1_22381,Week1_22381,C02,2,DMSO,0,DMSO,0,0,0
1,3164,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_C02_s4_w189ABBA04-5ED6-4FF7-992B-61851063BEF5_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_C02_s4_w2A03BC6CF-9D03-422A-9A0F-31BD5416F7DC_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_C02_s4_w464B7E6FB-2C76-4338-996C-A04AA7102D55_corrected_resized.tiff,Week1/Week1_22381,Week1_22381,C02,2,DMSO,0,DMSO,0,0,0
1,3201,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_D02_s1_w194EE559B-B55A-476F-BF9F-BFF40B71868A_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_D02_s1_w25D370D23-DC82-4DDD-AAF5-3A2B7573262C_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_D02_s1_w42AA0CE16-02CD-4D93-8EBE-729492F3D9AD_corrected_resized.tiff,Week1/Week1_22381,Week1_22381,D02,2,DMSO,0,DMSO,0,0,0
1,3202,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_D02_s2_w1698D12D5-FA38-4542-8F70-BD2F1B8DBB8C_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_D02_s2_w28A9B537B-9B40-463C-A610-35DE9375B827_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_D02_s2_w405B1C3FF-1258-418E-B244-5D0C2D06837F_corrected_resized.tiff,Week1/Week1_22381,Week1_22381,D02,2,DMSO,0,DMSO,0,0,0
1,3203,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_D02_s3_w19BC85FD3-9EE9-4C55-923D-C294D08DD56D_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_D02_s3_w256B090C2-B3E8-4D6B-83F2-4B263C9E227B_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_D02_s3_w4CE991427-FE40-4C02-A5F3-61B3F6D46827_corrected_resized.tiff,Week1/Week1_22381,Week1_22381,D02,2,DMSO,0,DMSO,0,0,0
1,3204,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_D02_s4_w1484180FE-1177-4340-8D27-789250039B13_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_D02_s4_w2AFB89FE1-1FC0-413A-A89D-BF5602B56D29_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_D02_s4_w482A7FECB-9357-4349-BAA0-A10E623733D7_corrected_resized.tiff,Week1/Week1_22381,Week1_22381,D02,2,DMSO,0,DMSO,0,0,0
1,3277,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_E11_s1_w1DD8D28E7-3C97-4451-8BB7-6BFB6C8B1D5A_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_E11_s1_w256957767-7794-42E9-BB57-22EBA587573F_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_E11_s1_w49D5C7101-C49D-4353-B331-B92B8AC0BCCC_corrected_resized.tiff,Week1/Week1_22381,Week1_22381,E11,2,DMSO,0,DMSO,0,0,0
1,3278,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_E11_s2_w1CC9DF329-E728-4DE3-95BF-6D87A85B835A_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_E11_s2_w2C1B240AB-9D24-48F7-919F-2CAEAB5EB8D0_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_E11_s2_w455F69715-1C07-4F16-8D2B-1B39F8553FD5_corrected_resized.tiff,Week1/Week1_22381,Week1_22381,E11,2,DMSO,0,DMSO,0,0,0
1,3279,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_E11_s3_w16C01DAB0-ECD7-4C12-9F70-B2343F83F482_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_E11_s3_w240208544-B3C3-48EA-841D-1BE574D72DE4_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_E11_s3_w46E5D4D7C-7F9F-4F74-A40D-D127B6645977_corrected_resized.tiff,Week1/Week1_22381,Week1_22381,E11,2,DMSO,0,DMSO,0,0,0
1,3280,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_E11_s4_w150CF5478-3591-4837-A397-933B3457433E_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_E11_s4_w26769171B-AFA8-450E-9B58-73416A64283E_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_E11_s4_w42EB9DB87-58F6-437B-9CAC-DC0B0BB129C8_corrected_resized.tiff,Week1/Week1_22381,Week1_22381,E11,2,DMSO,0,DMSO,0,0,0
1,3317,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_F11_s1_w1E479FE88-06D2-4C30-A724-DA462161FB22_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_F11_s1_w26CA45789-0D1B-4CFE-848C-0A034CA3422C_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_F11_s1_w40DEA96F7-BA2D-4C23-B320-5076EEA8B544_corrected_resized.tiff,Week1/Week1_22381,Week1_22381,F11,2,DMSO,0,DMSO,0,0,0
1,3318,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_F11_s2_w1DE2748E0-C284-499F-A1E2-04E0AF684D50_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_F11_s2_w2927BFFE7-B7B9-483A-9DEC-27DE397C4205_corrected_resized.tiff,Week1/Week1_22381,/projects/img/GAN_CP/PAPER_2/BBBC021/Week1_22381/Week1_150607_F11_s2_w476635DC0-E798-4144-8E81-71238A7B0372_corrected_resized.tiff,Week1/Week1_22381,Week1_22381,F11,2,DMSO,0,DMSO,0,0,0
